fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.6,0.21,0.26,3.9,0.052,13.0,88.0,0.9919,3.39,0.28,12.3,7
8.1,0.15,0.44,4.6,0.021,50.0,168.0,0.9932,3.28,0.42,13.5,6
7.4,0.08,0.32,1.2,0.1,39.0,19.0,0.9906,2.98,0.55,11.7,6
7.6,0.42,0.36,1.4,0.067,30.0,87.0,0.9936,3.45,0.44,10.5,5
6.8,0.44,0.28,7.7,0.081,53.0,117.0,0.9897,3.24,0.35,11.2,6
7.8,0.3,0.15,7.1,0.028,29.0,93.0,0.9937,3.53,0.48,10.9,5
9.2,0.33,0.29,9.9,0.01,43.0,30.0,0.9927,2.89,0.27,10.9,6
8.1,0.18,0.16,14.6,0.117,29.0,169.0,0.9947,3.28,0.6,9.8,5
8.2,0.39,0.15,2.0,0.062,31.0,181.0,0.9924,3.12,0.84,9.7,5
7.4,0.47,0.48,10.6,0.069,85.0,60.0,0.9969,3.17,0.6,10.4,4
5.2,0.28,0.25,5.9,0.067,18.0,6.0,0.9898,3.24,0.72,9.1,5
5.9,0.61,0.21,17.1,0.07,40.0,229.0,0.9899,2.93,0.43,10.5,6
7.7,0.23,0.55,1.7,0.019,39.0,92.0,0.9939,3.56,0.47,12.2,5
7.2,0.38,0.44,1.7,0.02,51.0,61.0,0.9955,3.5,0.35,9.1,6
7.9,0.44,0.28,6.6,0.02,30.0,109.0,0.9935,3.26,0.63,10.3,7
9.5,0.29,0.4,14.2,0.075,67.0,134.0,0.9937,3.01,0.7,10.4,7
8.3,0.27,0.3,9.4,0.014,25.0,80.0,0.995,3.17,0.45,12.1,7
8.9,0.11,0.22,7.0,0.01,23.0,123.0,0.9962,3.26,0.56,11.1,6
7.5,0.52,0.4,2.6,0.034,46.0,109.0,0.9934,3.11,0.32,11.9,7
6.1,0.34,0.26,6.8,0.046,52.0,77.0,0.9953,3.36,0.5,11.6,5
7.1,0.45,0.32,8.7,0.054,8.0,23.0,0.9976,3.24,0.39,13.2,5
5.9,0.53,0.45,7.6,0.039,15.0,191.0,0.9906,3.21,0.52,8.0,3
9.4,0.2,0.47,6.1,0.073,34.0,148.0,0.9985,3.34,0.63,14.5,7
8.4,0.27,0.25,0.6,0.097,42.0,72.0,0.9983,2.94,0.4,12.3,7
7.8,0.58,0.38,5.8,0.058,54.0,139.0,0.9922,3.09,0.32,13.1,5
8.8,0.16,0.15,3.5,0.097,33.0,67.0,0.9963,3.2,0.52,10.1,6
4.5,0.71,0.38,17.6,0.075,51.0,114.0,0.9901,3.1,0.51,10.5,5
8.0,0.22,0.34,5.0,0.023,1.0,149.0,0.9956,2.99,0.51,9.4,6
5.6,0.12,0.39,5.1,0.026,10.0,142.0,0.9988,3.03,0.35,9.0,7
7.0,0.42,0.26,27.7,0.025,29.0,93.0,0.9916,3.22,0.32,10.0,4
6.8,0.69,0.63,0.6,0.049,49.0,162.0,0.9924,3.26,0.57,10.1,6
8.1,0.08,0.19,1.7,0.046,25.0,116.0,0.9958,3.59,0.26,10.3,6
7.5,0.31,0.47,5.8,0.077,25.0,86.0,0.9937,3.39,0.35,9.6,6
9.0,0.41,0.17,2.0,0.051,37.0,210.0,0.9953,3.04,0.79,11.1,6
6.5,0.34,0.4,2.3,0.065,27.0,52.0,1.002,3.42,0.45,10.9,6
8.2,0.4,0.41,12.1,0.015,55.0,138.0,0.9935,3.23,0.31,10.8,6
7.4,0.22,0.33,4.7,0.064,32.0,196.0,0.99,3.2,0.34,9.6,6
5.2,0.21,0.26,0.6,0.039,75.0,20.0,0.9927,3.11,0.72,9.8,7
6.0,0.31,0.34,2.0,0.037,33.0,208.0,0.9953,2.97,0.42,10.7,6
7.0,0.15,0.36,0.6,0.033,24.0,211.0,0.9909,3.22,0.5,9.3,6
8.6,0.36,0.58,4.4,0.109,32.0,89.0,0.9926,3.01,0.45,10.7,5
7.7,0.3,0.18,1.0,0.015,49.0,132.0,0.9983,3.17,0.3,8.9,5
5.8,0.23,0.25,10.5,0.08,28.0,74.0,0.9996,3.41,0.31,12.2,7
7.1,0.39,0.36,4.7,0.054,1.0,69.0,0.9935,3.38,0.59,9.8,6
9.9,0.08,0.28,0.6,0.01,22.0,52.0,0.9936,3.18,0.35,12.4,6
7.5,0.27,0.32,1.9,0.046,1.0,211.0,0.991,3.38,0.87,11.6,7
6.9,0.68,0.49,5.2,0.01,40.0,103.0,0.9955,3.26,0.31,9.9,7
7.9,0.16,0.0,2.2,0.116,11.0,37.0,1.0019,3.46,0.35,11.0,6
8.1,0.57,0.22,3.9,0.043,31.0,174.0,0.9936,3.03,0.59,11.7,5
6.4,0.4,0.04,13.0,0.095,4.0,154.0,0.9937,3.2,0.53,9.1,4
7.9,0.24,0.14,2.3,0.103,29.0,137.0,0.9962,3.14,0.72,10.0,6
6.8,0.12,0.68,2.2,0.036,34.0,79.0,0.9933,3.28,0.6,10.9,6
8.2,0.36,0.41,9.3,0.057,22.0,93.0,0.9934,3.27,0.7,11.8,6
7.5,0.57,0.46,2.1,0.062,30.0,233.0,0.9988,3.22,0.77,10.4,6
7.9,0.27,0.31,0.6,0.123,1.0,137.0,0.9908,3.58,0.48,11.0,6
6.1,0.38,0.42,1.1,0.049,30.0,86.0,0.9915,3.03,0.23,11.6,4
6.1,0.53,0.05,16.0,0.054,19.0,158.0,0.9966,3.08,0.74,9.5,5
8.5,0.39,0.48,14.6,0.01,32.0,163.0,0.9943,3.37,0.67,9.3,6
7.2,0.08,0.21,1.4,0.025,29.0,218.0,0.9915,3.28,0.62,12.2,7
7.6,0.35,0.24,4.4,0.039,26.0,119.0,0.9956,3.08,0.75,11.3,6
6.8,0.58,0.4,0.8,0.102,23.0,157.0,0.9937,3.43,0.52,8.8,6
8.5,0.3,0.38,6.1,0.122,36.0,146.0,0.9952,3.23,0.45,12.7,7
6.3,0.08,0.32,1.1,0.074,60.0,75.0,0.9939,3.23,0.69,11.1,5
7.1,0.4,0.12,0.6,0.068,28.0,39.0,0.9903,3.12,0.57,11.1,6
8.2,0.33,0.33,9.4,0.08,40.0,151.0,0.9979,3.29,0.49,10.1,5
8.9,0.08,0.48,2.1,0.032,59.0,155.0,0.9998,3.03,0.77,10.2,7
6.6,0.08,0.24,0.6,0.105,38.0,6.0,0.9919,3.09,0.73,10.9,6
9.8,0.49,0.52,9.7,0.01,44.0,146.0,0.9995,3.36,0.45,11.8,6
7.5,0.25,0.18,7.8,0.04,15.0,111.0,0.9944,2.8,0.3,9.2,5
5.9,0.19,0.32,6.2,0.079,37.0,140.0,0.987,3.12,0.39,10.5,6
7.9,0.27,0.57,13.1,0.039,38.0,89.0,0.996,3.31,0.46,12.2,8
6.6,0.26,0.21,3.6,0.142,62.0,198.0,0.9881,3.45,0.45,11.6,5
7.8,0.35,0.48,0.7,0.079,9.0,174.0,0.9932,3.25,0.57,9.8,6
7.2,0.3,0.62,0.6,0.09,69.0,37.0,0.9968,3.35,0.99,10.7,6
7.4,0.11,0.36,2.1,0.029,51.0,60.0,0.9961,3.32,0.69,10.3,7
6.0,0.28,0.23,0.6,0.09,47.0,119.0,0.9925,3.11,0.71,10.4,5
8.2,0.5,0.18,4.1,0.084,9.0,81.0,0.9966,3.16,0.5,9.9,3
5.8,0.31,0.53,0.6,0.111,15.0,177.0,0.9974,3.24,0.58,11.1,7
5.8,0.32,0.51,3.2,0.01,42.0,59.0,0.9929,3.54,0.61,12.0,6
7.5,0.7,0.52,1.1,0.029,1.0,176.0,0.9937,3.28,0.69,10.1,4
9.2,0.48,0.31,2.5,0.068,3.0,6.0,0.9953,3.2,0.67,8.4,5
6.9,0.44,0.49,6.1,0.069,45.0,93.0,0.9912,3.01,0.65,10.0,7
8.2,0.28,0.32,2.3,0.054,52.0,194.0,0.9923,3.16,0.45,14.2,7
8.7,0.34,0.2,2.3,0.01,69.0,112.0,0.9977,3.16,0.29,9.9,7
8.3,0.27,0.49,25.3,0.063,25.0,117.0,1.0016,3.33,0.71,11.2,6
6.8,0.46,0.57,6.9,0.067,15.0,160.0,0.9965,3.13,0.64,12.2,6
5.8,0.32,0.17,3.9,0.056,17.0,146.0,0.9955,3.23,0.44,12.7,6
4.5,0.34,0.18,4.7,0.055,39.0,109.0,1.0002,3.25,0.88,11.1,7
6.8,0.39,0.32,5.2,0.089,27.0,190.0,0.9919,3.25,0.4,11.3,5
8.7,0.36,0.46,0.6,0.051,6.0,123.0,0.9949,3.12,0.52,10.2,5
5.9,0.77,0.16,0.6,0.012,40.0,146.0,0.9972,3.13,0.51,10.0,7
8.1,0.23,0.36,5.7,0.105,12.0,169.0,0.9922,3.27,0.43,10.5,6
6.1,0.2,0.24,2.4,0.103,44.0,6.0,0.9898,3.12,0.46,10.1,7
7.3,0.48,0.42,0.6,0.055,43.0,75.0,0.9972,2.94,0.43,12.0,5
8.2,0.24,0.2,1.9,0.087,25.0,82.0,0.9976,3.25,0.42,12.7,6
6.3,0.32,0.43,0.8,0.01,35.0,153.0,0.9972,2.91,0.61,10.5,5
7.5,0.16,0.3,13.4,0.051,25.0,214.0,0.9973,3.19,0.66,9.5,6
6.6,0.44,0.17,1.2,0.01,29.0,10.0,0.995,3.05,0.43,9.1,5
8.1,0.45,0.32,0.8,0.095,7.0,92.0,0.9951,3.17,0.45,11.8,5
7.4,0.31,0.02,5.3,0.01,1.0,178.0,0.9954,3.49,0.58,9.4,5
7.3,0.45,0.24,4.0,0.042,28.0,17.0,0.998,3.32,0.57,8.7,6
9.3,0.08,0.37,4.6,0.064,13.0,137.0,0.9955,3.13,0.55,11.7,6
7.9,0.28,0.04,3.1,0.085,14.0,141.0,0.995,3.0,0.54,10.6,4
6.4,0.28,0.0,3.4,0.074,15.0,146.0,0.9957,2.92,0.63,9.6,7
7.3,0.09,0.0,8.1,0.096,48.0,52.0,0.996,3.0,0.72,11.1,8
7.1,0.08,0.52,1.3,0.084,50.0,113.0,0.9915,3.07,0.45,11.6,6
7.2,0.32,0.3,2.7,0.102,36.0,48.0,0.9989,3.02,0.57,11.0,5
10.7,0.39,0.26,17.1,0.01,26.0,178.0,0.9927,3.28,0.48,10.8,8
7.6,0.57,0.45,1.1,0.039,36.0,56.0,0.9949,3.2,0.22,9.3,5
4.6,0.25,0.26,1.9,0.072,50.0,118.0,0.9919,3.47,0.4,9.7,6
6.5,0.45,0.36,1.1,0.111,60.0,234.0,0.9941,3.05,0.8,10.9,6
4.8,0.41,0.34,0.6,0.038,18.0,179.0,0.9963,3.16,0.7,11.9,7
6.8,0.53,0.25,1.7,0.125,4.0,16.0,0.9956,2.94,0.23,11.1,6
4.6,0.31,0.36,0.6,0.068,36.0,99.0,0.9931,3.23,0.42,8.9,5
6.0,0.08,0.43,0.9,0.031,1.0,119.0,0.9926,2.91,0.5,11.0,5
5.3,0.35,0.29,2.4,0.016,35.0,105.0,0.9955,3.04,0.54,8.8,6
7.6,0.2,0.24,0.6,0.082,34.0,138.0,0.9979,3.21,0.44,12.1,5
7.2,0.22,0.27,7.6,0.034,28.0,150.0,0.999,2.73,0.65,12.6,6
7.5,0.32,0.0,8.6,0.046,62.0,219.0,1.0007,3.11,0.75,10.1,5
7.0,0.31,0.35,2.9,0.062,31.0,89.0,0.9926,3.14,0.69,9.5,5
5.5,0.33,0.15,22.6,0.063,41.0,158.0,0.9924,3.35,0.46,11.5,7
7.8,0.48,0.41,6.1,0.123,51.0,105.0,0.9943,3.3,0.32,9.6,5
9.6,0.31,0.3,7.4,0.07,29.0,204.0,0.9942,3.21,0.61,9.1,5
7.8,0.4,0.34,1.2,0.035,24.0,138.0,0.9904,3.09,0.31,8.5,6
6.7,0.34,0.43,9.8,0.03,24.0,118.0,0.9972,3.17,0.64,12.2,6
5.2,0.54,0.16,15.7,0.114,37.0,101.0,0.9924,3.33,0.73,11.0,4
6.1,0.3,0.38,1.5,0.038,36.0,67.0,0.9928,3.26,0.61,9.9,6
7.7,0.35,0.35,6.3,0.076,60.0,165.0,0.996,3.44,0.36,10.8,5
8.7,0.24,0.3,7.4,0.063,20.0,69.0,0.9911,3.21,0.39,10.3,7
7.6,0.31,0.18,2.0,0.071,26.0,10.0,0.9939,3.25,0.54,10.3,6
8.2,0.24,0.4,3.5,0.105,47.0,61.0,0.9969,3.03,0.79,9.7,5
8.1,0.22,0.42,0.6,0.066,42.0,124.0,0.9948,3.17,0.54,11.2,5
7.9,0.46,0.34,1.0,0.085,30.0,47.0,0.9969,3.24,0.36,10.1,6
6.4,0.16,0.16,0.6,0.067,27.0,70.0,0.9976,3.2,0.51,9.6,6
7.5,0.28,0.24,4.4,0.04,22.0,9.0,0.9944,3.5,0.85,9.4,6
6.1,0.5,0.31,5.3,0.073,15.0,69.0,0.987,3.01,0.31,9.0,6
7.3,0.28,0.43,13.4,0.033,30.0,212.0,0.9984,3.16,0.73,10.9,6
7.6,0.5,0.07,4.2,0.015,40.0,80.0,0.9946,3.47,0.47,8.6,5
9.4,0.24,0.24,1.6,0.076,37.0,110.0,0.9971,3.33,0.6,12.0,6
5.3,0.23,0.24,0.6,0.072,28.0,242.0,0.9988,3.25,0.65,10.4,4
8.0,0.08,0.32,11.7,0.069,37.0,134.0,0.9892,3.01,0.43,8.0,7
9.2,0.54,0.13,3.5,0.055,14.0,132.0,0.9947,3.25,0.71,9.9,6
8.1,0.18,0.28,7.2,0.053,40.0,62.0,0.9993,3.18,0.6,9.0,5
8.4,0.42,0.29,0.6,0.018,6.0,129.0,0.9941,3.39,0.75,8.2,7
8.0,0.17,0.17,3.6,0.01,35.0,214.0,0.9976,3.24,0.59,11.6,6
8.8,0.58,0.29,2.1,0.087,41.0,47.0,0.9914,3.47,0.81,10.9,5
5.9,0.66,0.25,0.6,0.087,33.0,105.0,0.9961,3.54,0.29,12.1,7
5.4,0.08,0.4,8.1,0.047,31.0,49.0,0.9909,3.27,0.64,10.8,6
7.2,0.16,0.19,3.9,0.108,12.0,207.0,0.9974,3.28,0.57,11.9,6
4.3,0.49,0.33,2.2,0.073,29.0,49.0,0.9933,3.2,0.36,10.9,5
8.8,0.42,0.2,8.8,0.068,66.0,76.0,0.999,2.96,0.73,11.8,6
8.8,0.46,0.23,3.2,0.127,29.0,50.0,0.9991,2.97,0.37,11.4,6
6.7,0.24,0.37,0.6,0.012,26.0,38.0,0.9929,3.37,0.64,11.6,6
6.6,0.71,0.34,15.6,0.054,1.0,121.0,0.9997,3.44,0.45,10.8,4
7.0,0.38,0.25,1.6,0.026,37.0,96.0,0.9929,3.13,0.86,9.7,5
7.4,0.11,0.29,9.6,0.043,39.0,136.0,0.9967,3.17,0.64,8.8,7
7.3,0.32,0.09,9.2,0.054,22.0,151.0,0.9946,3.17,0.62,11.0,5
7.9,0.17,0.52,1.0,0.054,26.0,21.0,0.9934,3.09,0.77,9.8,5
6.9,0.62,0.41,3.5,0.018,7.0,133.0,0.9971,3.58,0.53,8.9,5
8.4,0.26,0.41,0.6,0.058,32.0,64.0,0.9932,3.16,0.6,10.2,5
7.6,0.47,0.06,2.4,0.027,38.0,124.0,0.993,3.4,0.32,9.7,4
6.4,0.26,0.23,7.1,0.098,1.0,135.0,0.9947,2.86,0.54,11.2,6
9.0,0.24,0.27,1.5,0.083,30.0,101.0,0.9974,3.41,0.55,11.6,6
5.5,0.08,0.03,0.7,0.068,61.0,190.0,0.9954,3.55,0.25,11.0,6
7.1,0.43,0.46,3.8,0.039,33.0,35.0,0.9936,3.27,0.6,10.1,6
8.5,0.54,0.54,4.2,0.061,39.0,52.0,0.9932,3.34,0.74,8.0,6
6.4,0.16,0.64,6.1,0.081,50.0,129.0,0.9941,3.38,0.67,10.3,7
7.6,0.09,0.16,7.7,0.044,41.0,235.0,0.9963,3.31,0.73,10.6,6
7.8,0.49,0.33,6.4,0.01,24.0,63.0,0.9915,3.19,0.63,12.4,5
6.1,0.08,0.52,10.1,0.081,2.0,112.0,0.9927,3.09,0.54,8.9,6
7.1,0.53,0.28,1.4,0.075,78.0,183.0,0.9971,3.34,0.26,8.1,6
7.1,0.16,0.25,4.6,0.067,44.0,167.0,0.9922,3.03,0.41,11.5,7
6.4,0.19,0.03,2.4,0.029,45.0,150.0,0.993,3.33,0.54,10.3,5
10.2,0.37,0.49,17.7,0.09,49.0,75.0,0.9946,3.06,0.45,9.5,6
6.2,0.17,0.32,3.1,0.096,50.0,114.0,0.9923,3.04,0.39,11.4,6
8.4,0.25,0.2,17.3,0.066,44.0,117.0,0.9933,2.89,0.93,8.8,5
6.7,0.39,0.36,7.9,0.042,31.0,175.0,0.9951,3.14,0.75,13.4,6
5.7,0.08,0.33,6.8,0.043,24.0,108.0,0.9969,3.39,0.85,11.4,5
7.2,0.66,0.33,3.7,0.042,43.0,192.0,0.9924,3.32,0.43,11.0,4
8.1,0.34,0.29,3.2,0.041,33.0,113.0,0.9922,3.15,0.52,10.8,6
8.3,0.16,0.56,4.0,0.044,32.0,124.0,0.9981,3.08,0.46,10.7,5
9.3,0.17,0.3,1.9,0.067,48.0,108.0,0.9928,3.49,0.25,10.1,6
11.1,0.49,0.56,12.7,0.087,68.0,106.0,0.9925,2.87,0.6,11.0,6
7.5,0.46,0.4,8.5,0.107,13.0,112.0,0.9887,3.22,0.45,10.6,5
6.4,0.56,0.37,8.7,0.024,39.0,118.0,0.998,3.04,0.46,12.1,6
7.7,0.26,0.29,3.1,0.03,12.0,24.0,0.9988,3.25,0.41,10.2,5
7.0,0.35,0.48,0.6,0.086,35.0,100.0,0.9946,3.24,0.53,11.1,7
8.3,0.43,0.33,6.2,0.024,1.0,211.0,0.9953,3.38,0.64,8.9,5
5.6,0.45,0.18,2.5,0.015,18.0,13.0,0.9947,3.41,0.39,11.7,6
10.2,0.54,0.17,11.0,0.023,30.0,102.0,0.9914,2.91,0.47,10.4,5
8.4,0.22,0.39,8.2,0.05,50.0,84.0,0.9966,3.1,0.49,11.0,6
5.0,0.32,0.19,0.8,0.113,4.0,134.0,0.9988,3.23,0.51,11.4,6
6.2,0.27,0.3,5.0,0.052,38.0,145.0,0.9947,3.39,0.4,10.8,5
8.4,0.3,0.49,6.4,0.066,30.0,124.0,0.9968,3.31,0.62,10.3,7
8.8,0.45,0.37,4.5,0.014,56.0,6.0,0.9921,3.02,0.53,12.0,6
5.6,0.08,0.21,3.9,0.094,23.0,6.0,0.9918,3.25,0.49,11.1,6
8.1,0.54,0.52,1.4,0.087,38.0,6.0,0.9961,3.35,0.58,10.1,5
4.6,0.18,0.39,1.5,0.04,27.0,108.0,0.9993,3.08,0.5,11.1,5
7.1,0.29,0.47,7.9,0.032,13.0,23.0,0.9929,3.1,0.41,11.1,6
8.7,0.53,0.0,0.6,0.09,20.0,6.0,0.9942,3.13,0.57,10.1,6
6.5,0.39,0.37,8.1,0.048,17.0,64.0,0.9963,3.11,0.55,11.8,6
5.3,0.39,0.45,4.0,0.033,1.0,77.0,0.9934,3.19,0.24,11.8,6
7.4,0.15,0.58,14.9,0.043,58.0,111.0,0.9962,3.22,0.68,8.0,6
6.3,0.23,0.08,32.0,0.064,23.0,116.0,0.9918,3.22,0.32,8.6,4
8.2,0.46,0.51,5.9,0.082,40.0,119.0,0.996,3.29,0.54,9.2,7
6.1,0.24,0.57,2.9,0.067,11.0,162.0,0.994,3.17,0.47,8.8,6
6.2,0.26,0.02,3.5,0.066,31.0,99.0,0.9899,3.05,0.56,11.9,6
4.5,0.52,0.38,1.2,0.048,39.0,158.0,0.9916,3.07,0.45,9.2,5
7.5,0.17,0.41,0.6,0.061,32.0,96.0,0.9957,3.3,0.58,11.7,6
6.9,0.41,0.26,4.7,0.042,15.0,93.0,0.9988,3.1,0.72,10.8,5
5.7,0.34,0.25,8.8,0.047,45.0,83.0,0.9908,3.28,0.46,10.9,6
7.5,0.33,0.42,1.6,0.106,1.0,114.0,0.9978,3.3,0.47,9.9,6
8.6,0.25,0.23,2.9,0.057,3.0,153.0,0.9959,3.39,0.43,9.6,6
7.0,0.24,0.29,4.4,0.043,29.0,152.0,0.9976,3.07,0.58,9.6,6
7.5,0.19,0.43,12.9,0.032,1.0,150.0,0.9942,3.09,0.48,11.0,5
7.5,0.44,0.57,0.8,0.01,16.0,133.0,0.9966,3.36,0.54,10.6,5
5.7,0.23,0.4,1.5,0.129,22.0,51.0,1.0002,2.92,0.36,8.0,6
10.1,0.43,0.36,13.5,0.133,59.0,271.0,0.9953,3.32,0.56,12.8,8
6.6,0.3,0.24,0.6,0.078,19.0,40.0,0.9918,3.39,0.26,10.2,6
8.1,0.17,0.17,5.8,0.02,21.0,123.0,0.999,2.93,0.61,10.7,6
8.2,0.3,0.49,5.5,0.152,1.0,285.0,0.9963,3.24,0.43,11.5,6
7.3,0.21,0.32,2.6,0.01,33.0,166.0,0.9954,3.14,0.49,9.7,8
7.8,0.56,0.47,3.4,0.07,30.0,76.0,1.0001,3.46,0.53,8.2,4
7.6,0.28,0.27,10.4,0.01,11.0,185.0,0.9989,3.49,0.37,9.5,6
5.2,0.35,0.2,1.0,0.01,46.0,127.0,0.9961,3.61,0.36,11.4,4
6.6,0.62,0.36,1.4,0.064,45.0,70.0,0.992,3.46,0.87,10.0,4
6.4,0.42,0.31,3.9,0.069,21.0,128.0,0.9936,3.45,0.53,11.8,6
6.6,0.6,0.14,2.8,0.06,1.0,95.0,0.9953,3.64,0.67,8.0,6
5.5,0.54,0.59,4.6,0.108,12.0,104.0,0.9946,3.24,0.43,10.3,6
8.7,0.19,0.23,13.7,0.054,58.0,118.0,0.9933,3.32,0.51,9.1,6
9.6,0.4,0.49,13.4,0.084,35.0,155.0,0.9941,3.47,0.45,12.7,9
8.5,0.58,0.45,1.4,0.029,17.0,167.0,0.9979,3.21,0.74,10.0,6
8.9,0.58,0.13,1.9,0.101,55.0,75.0,0.9953,3.1,0.57,9.3,6
6.7,0.52,0.16,1.0,0.104,27.0,136.0,0.9933,3.12,0.47,9.8,5
6.4,0.49,0.28,14.2,0.047,31.0,101.0,0.9967,3.17,0.61,8.5,6
6.2,0.29,0.19,2.7,0.069,73.0,159.0,0.9964,3.21,0.43,10.6,6
8.0,0.23,0.57,3.2,0.032,46.0,58.0,0.9946,3.12,0.32,8.8,5
7.6,0.25,0.3,8.8,0.048,26.0,115.0,0.9914,2.95,0.71,9.5,7
7.2,0.08,0.47,3.9,0.082,38.0,12.0,0.9943,3.42,0.51,10.8,7
8.9,0.55,0.4,0.7,0.073,40.0,155.0,0.9947,3.59,0.59,8.0,6
7.6,0.35,0.34,3.1,0.01,44.0,217.0,0.9973,2.99,0.47,9.5,4
6.1,0.54,0.33,5.4,0.016,12.0,203.0,0.9926,3.03,0.59,9.9,6
6.6,0.08,0.53,6.9,0.035,60.0,163.0,0.9939,3.11,0.26,12.7,8
8.1,0.51,0.2,5.6,0.064,56.0,148.0,0.9993,3.02,0.41,11.4,6
8.7,0.23,0.59,0.7,0.024,15.0,232.0,0.994,3.15,0.27,9.9,7
8.1,0.1,0.14,2.0,0.01,31.0,84.0,0.9946,3.22,0.79,9.8,7
9.7,0.59,0.44,7.1,0.01,32.0,101.0,1.0002,3.3,0.55,11.0,6
9.3,0.54,0.1,11.5,0.129,33.0,196.0,0.992,3.17,0.47,10.2,5
7.6,0.43,0.25,0.6,0.063,43.0,108.0,0.9986,3.46,0.39,11.5,4
6.1,0.34,0.34,0.6,0.01,25.0,63.0,0.9936,3.06,0.7,10.8,6
5.4,0.43,0.24,5.6,0.092,38.0,30.0,0.9954,3.13,0.79,10.5,5
6.7,0.37,0.29,4.3,0.108,42.0,68.0,0.9956,3.59,0.58,11.3,6
8.1,0.24,0.1,0.9,0.063,39.0,215.0,0.994,3.26,0.56,12.1,5
9.6,0.27,0.17,4.3,0.078,39.0,110.0,0.9919,3.29,0.57,10.7,6
7.8,0.65,0.4,19.8,0.102,40.0,73.0,0.9927,3.09,0.45,11.5,6
8.8,0.76,0.33,5.4,0.077,34.0,111.0,0.9941,3.25,0.51,10.5,6
6.8,0.61,0.21,3.2,0.078,1.0,134.0,0.9924,3.23,0.25,9.4,5
8.1,0.38,0.53,9.5,0.01,13.0,11.0,0.9947,3.24,0.39,11.6,7
8.2,0.31,0.13,1.3,0.01,7.0,65.0,0.9924,3.28,0.58,9.5,5
4.5,0.27,0.25,2.9,0.086,11.0,32.0,0.992,3.43,0.47,8.5,4
6.7,0.22,0.25,4.1,0.048,13.0,198.0,0.99,3.02,0.71,10.0,6
8.5,0.25,0.41,3.8,0.04,49.0,109.0,0.9998,3.31,0.35,11.2,6
7.6,0.68,0.33,13.7,0.09,54.0,106.0,0.9944,3.26,0.69,10.5,6
5.8,0.59,0.32,1.9,0.023,42.0,106.0,0.9927,3.33,0.45,12.4,7
4.1,0.45,0.05,0.6,0.055,13.0,52.0,0.9918,3.38,0.44,11.7,6
6.8,0.18,0.45,13.4,0.058,14.0,145.0,0.9931,3.19,0.44,13.4,6
7.0,0.51,0.28,1.3,0.08,19.0,219.0,0.9891,3.19,0.41,10.1,5
6.2,0.27,0.35,2.6,0.068,18.0,81.0,0.9929,3.32,0.64,11.6,7
7.4,0.08,0.21,4.1,0.068,54.0,166.0,0.9968,3.09,0.45,12.4,6
7.8,0.41,0.18,20.1,0.042,6.0,109.0,0.9928,3.2,0.24,8.5,5
7.9,0.26,0.53,4.1,0.043,35.0,73.0,0.9966,3.24,0.56,11.7,4
4.3,0.18,0.07,3.2,0.068,9.0,167.0,0.9974,3.39,0.59,9.0,7
5.4,0.32,0.15,4.7,0.038,39.0,24.0,0.9966,3.24,0.5,12.0,5
6.7,0.28,0.53,19.1,0.027,23.0,35.0,0.9948,3.25,0.53,10.7,5
8.0,0.33,0.42,9.2,0.101,11.0,216.0,0.9982,3.18,0.53,10.4,6
7.8,0.35,0.26,1.0,0.032,20.0,93.0,0.9981,3.27,0.63,9.0,5
7.8,0.08,0.5,8.8,0.04,39.0,183.0,0.9926,3.25,0.74,8.7,5
6.5,0.64,0.37,9.9,0.099,1.0,109.0,0.9921,3.12,0.34,9.6,4
6.8,0.18,0.36,6.3,0.032,19.0,6.0,0.9934,3.32,0.81,10.0,6
6.2,0.21,0.35,5.8,0.067,27.0,154.0,0.9938,3.01,0.73,9.4,5
8.4,0.22,0.41,3.1,0.07,7.0,136.0,0.9982,3.24,0.51,10.6,8
5.9,0.35,0.39,5.5,0.053,13.0,73.0,0.9971,3.51,0.57,11.2,5
8.2,0.6,0.64,7.2,0.042,56.0,178.0,0.9951,2.99,0.72,12.2,5
7.4,0.41,0.28,0.7,0.017,7.0,169.0,0.9952,3.06,0.62,9.8,5
7.2,0.43,0.3,1.6,0.078,21.0,73.0,0.9914,3.41,0.62,10.6,6
6.3,0.41,0.13,1.2,0.095,39.0,177.0,0.998,3.35,0.69,9.0,5
5.5,0.37,0.31,9.9,0.091,29.0,128.0,0.9952,3.06,0.31,10.2,6
6.3,0.41,0.59,6.2,0.069,20.0,120.0,0.9916,3.03,0.39,9.5,5
6.7,0.08,0.46,3.2,0.01,44.0,74.0,0.9896,2.86,0.5,11.2,5
4.0,0.35,0.22,9.4,0.083,1.0,64.0,0.9909,2.93,0.67,8.9,4
6.8,0.58,0.31,6.8,0.052,42.0,196.0,0.9949,3.19,0.78,10.5,4
8.3,1.0,0.12,13.2,0.035,13.0,137.0,0.9871,3.41,0.62,9.1,5
8.0,0.14,0.18,0.6,0.079,1.0,169.0,0.9912,3.39,0.46,12.7,6
6.5,0.43,0.33,3.8,0.064,68.0,89.0,0.9961,3.35,0.51,11.2,5
7.4,0.21,0.26,6.6,0.091,32.0,144.0,0.9934,2.99,0.43,11.0,7
6.6,0.63,0.18,1.3,0.068,45.0,96.0,0.9894,3.44,0.46,12.1,7
7.4,0.12,0.4,2.1,0.047,50.0,153.0,0.9928,3.32,0.42,11.6,6
